Id,qc_code,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
train_3056,2161751,80,14762,1Fam,2,0,6,1900,894,1,GasA,Y,1511,0,2006,183654.494635838
train_5208,2161751,58,17120,1Fam,2,0,8,1900,672,2,GasA,Y,1548,0,2006,206206.236173415
test_4755,77210195,,12342,1Fam,1,1,6,1900,982,3,GasA,Y,1126,0,2008,
train_8938,5224343,,12090,1Fam,2,0,6,1900,712,3,GasA,Y,1396,0,2008,154410.651274456
train_3986,19317133,70,6000,1Fam,2,1,9,1900,384,2,GasA,Y,1700,0,2009,204323.021023084
train_4531,19921184,85,5900,1Fam,2,1,8,1904,1498,3,GasA,Y,1230,0,2009,107763.562849446
train_5212,19921184,21,12677,1Fam,1,1,6,1904,612,2,GasA,Y,1768,0,2008,168991.685525384
train_6873,19921184,50,13688,1Fam,2,1,8,1904,702,4,GasA,Y,2019,0,2010,193590.052734436
train_9071,19921184,67,9600,1Fam,1,0,7,1904,1374,3,GasA,Y,1801,0,2010,118734.947941119
test_3803,19921184,,10041,TwnhsE,2,0,6,1904,1218,1,GasA,N,1234,0,2006,
train_1188,2860211,65,8712,1Fam,1,0,6,1904,783,3,GasA,Y,1586,0,2009,125718.05383928
train_8716,24644229,50,13568,1Fam,2,1,9,1904,802,3,GasA,Y,1310,0,2007,103117.703628048
train_8108,87199179,62,13006,1Fam,2,0,8,1904,1337,4,GasA,Y,1961,0,2006,178507.854126626
test_587,87199179,40,8248,Duplex,1,0,5,1904,1249,2,GasA,Y,1632,0,2010,
test_1357,87199179,118,6000,1Fam,2,0,5,1904,988,4,GasA,Y,1414,0,2006,
test_3894,87199179,70,15138,1Fam,2,0,6,1904,1116,3,GasA,Y,1348,0,2006,
test_4239,97195160,,7399,2fmCon,1,0,6,1904,970,3,GasA,Y,1053,0,2008,
test_94,246250102,50,10142,1Fam,1,0,6,1904,728,3,GasA,Y,1535,0,2008,
train_3692,140253130,109,7227,TwnhsE,1,0,8,1904,1373,3,GasA,Y,1317,0,2007,121588.578164939
train_5966,140253130,95,10918,TwnhsE,1,0,8,1904,1057,1,GasA,Y,1053,0,2006,155482.057704179
train_9433,140253130,,6960,1Fam,2,0,5,1904,1362,3,GasA,Y,1072,0,2007,166819.720877831
test_1442,15073124,,7399,Twnhs,1,0,11,1904,836,3,GasA,Y,1960,0,2008,
test_4665,15073124,65,10800,1Fam,1,1,6,1904,1114,2,GasA,Y,1800,0,2007,
train_6630,75107234,74,9020,1Fam,1,0,6,1904,832,2,GasA,Y,1073,0,2008,138985.377217514
train_6411,25418193,60,9158,1Fam,2,0,4,1904,0,2,GasA,Y,1561,0,2008,179025.223821361
train_6903,23232234,60,13400,1Fam,2,0,5,1906,832,2,GasA,Y,840,0,2008,58216.8964052882
train_7837,23232234,80,13860,Twnhs,2,1,6,1906,960,2,GasA,Y,1686,0,2007,127681.689473111
test_2128,23232234,,7420,1Fam,2,0,7,1906,884,2,GasA,Y,1920,0,2006,
test_2987,23232234,64,12244,1Fam,1,0,4,1906,649,2,GasA,Y,935,0,2007,
train_9356,1312151,,8410,1Fam,2,0,5,1906,1482,4,GasA,Y,1028,0,2008,105137.304794293
train_2429,19921184,49,8405,1Fam,1,1,6,1906,1040,2,GasA,Y,1306,0,2008,128138.107197383
train_3937,19921184,90,11844,1Fam,2,1,8,1906,1734,3,GasA,Y,968,0,2007,127929.251630838
train_4605,19921184,54,10800,1Fam,2,1,8,1906,1582,4,GasA,Y,1442,0,2007,136061.696565761
train_4794,19921184,60,9525,1Fam,1,1,6,1906,1064,4,GasA,Y,1235,0,2007,126421.075803814
train_9301,19921184,95,11394,1Fam,1,0,7,1906,1638,3,GasA,Y,1576,0,2006,149253.796304672
test_98,19921184,,11838,1Fam,2,0,7,1906,1196,3,GasA,Y,1352,0,2007,
test_499,19921184,82,3230,1Fam,1,1,7,1906,264,2,GasA,Y,1640,0,2009,
test_2699,19921184,,11600,1Fam,1,0,4,1906,816,3,GasA,Y,2149,0,2009,
test_2892,22012553,,11000,1Fam,2,1,7,1906,796,3,GasA,Y,1502,0,2008,
train_9297,87199179,,7630,1Fam,2,0,6,1906,796,2,GasA,Y,935,0,2008,106471.308003789
test_2634,87199179,70,11670,1Fam,2,0,9,1906,686,4,GasA,Y,1644,0,2008,
train_3715,140253130,45,9250,1Fam,1,0,6,1906,1092,3,GasA,Y,747,0,2008,158515.846268171
train_8929,140253130,60,7875,1Fam,2,0,8,1906,576,2,GasA,Y,1470,0,2008,165502.699641997
test_3666,140253130,,7136,1Fam,1,0,7,1906,689,2,GasA,Y,1297,0,2009,
test_538,75107234,64,1890,1Fam,2,0,4,1906,840,3,GasA,Y,1228,0,2010,
test_131,707033,91,6040,1Fam,2,0,6,1906,1021,3,GasA,Y,1739,0,2007,
test_1111,248154,67,8248,1Fam,2,0,7,1908,1107,3,GasA,Y,630,0,2007,
test_2737,23232234,114,9571,1Fam,1,0,7,1908,755,3,GasA,Y,1636,0,2007,
train_8212,1312151,50,5062,1Fam,1,0,4,1908,1686,3,GasA,Y,904,0,2007,136519.361012265
train_5617,0176130,,14450,1Fam,2,0,4,1908,1452,2,GasA,Y,827,0,2007,95965.4563586176
test_164,0176130,,12464,1Fam,2,1,8,1908,1454,3,GasA,Y,1939,0,2006,
train_679,19921184,76,9000,1Fam,1,1,7,1908,1304,3,GasA,Y,1123,0,2007,101721.426320311
train_4909,19921184,80,6270,TwnhsE,2,1,7,1908,1187,2,GasA,N,1494,0,2006,165834.893324158
train_6656,19921184,,12274,1Fam,2,1,6,1908,1486,3,GasA,Y,2090,0,2007,158454.784956659
train_7773,19921184,102,11767,1Fam,1,0,10,1908,1408,3,GasA,Y,1393,0,2006,153367.919809245
train_9927,19921184,82,24090,1Fam,1,1,9,1908,0,4,GasA,Y,1358,0,2006,133205.983799892
test_893,19921184,50,8963,1Fam,2,0,5,1908,768,2,GasA,Y,2715,0,2008,
test_3695,2860211,85,9991,Twnhs,2,1,5,1908,1498,2,GasA,Y,1526,0,2009,
test_4173,2860211,80,10382,1Fam,0,1,9,1908,440,3,GasA,Y,1365,0,2007,
train_5076,24644229,,6300,Twnhs,1,1,10,1908,1040,3,GasA,Y,2358,0,2008,183925.870491414
train_8437,7554117,90,9571,1Fam,2,0,8,1908,880,3,GasA,Y,2094,0,2009,118884.095212662
train_1130,87199179,,15576,2fmCon,1,1,7,1908,440,3,GasA,Y,1886,0,2006,155077.517418529
train_8589,87199179,60,13891,1Fam,1,1,6,1908,1062,3,GasA,Y,720,0,2009,71833.2016602553
test_611,87199179,115,9600,1Fam,1,0,8,1908,848,3,GasA,Y,1691,0,2008,
test_1283,87199179,,8500,TwnhsE,2,1,7,1908,1158,3,GasA,Y,1073,0,2009,
test_2452,87199179,80,13907,1Fam,2,1,6,1908,616,3,GasA,Y,1310,0,2007,
train_2312,16932225,106,10650,1Fam,1,1,6,1908,1610,3,GasA,Y,2403,0,2007,217074.239765244
test_4558,97195160,81,7207,Duplex,2,0,6,1908,1067,2,GasA,Y,816,0,2006,
train_1253,140253130,65,9786,1Fam,1,0,6,1908,1297,3,GasA,Y,1362,0,2006,151822.883426926
test_170,140253130,85,8973,1Fam,1,0,7,1908,1752,4,GasA,Y,1535,0,2007,
test_1210,140253130,,10594,1Fam,1,1,8,1908,1763,2,GasA,Y,894,0,2007,
train_1872,75107234,60,9084,1Fam,2,0,7,1908,0,4,GasA,Y,1228,0,2010,122923.9922545
test_3549,75107234,67,12342,2fmCon,2,1,9,1908,1008,3,GasA,Y,1641,0,2009,
train_3537,13910521,86,10562,1Fam,1,1,9,1908,944,4,GasA,Y,1734,0,2008,184683.283905097
test_782,707033,,8814,1Fam,2,0,7,1908,1324,3,GasA,Y,1039,0,2009,
train_3888,254104193,85,8777,Duplex,2,0,6,1908,630,1,GasA,Y,2138,0,2008,172094.517528731
test_4404,254104193,,11782,1Fam,1,0,6,1908,654,3,GasA,Y,2287,0,2008,
train_6481,77210195,43,4388,TwnhsE,1,0,9,1908,1860,3,GasA,Y,845,0,2009,238061.982234885
train_5769,25418193,60,6435,1Fam,1,0,5,1908,1777,4,GasA,Y,1539,0,2008,224297.174209146
train_906,248154,60,3182,1Fam,1,1,8,1910,991,4,GasA,Y,996,0,2007,187086.556606577
train_937,215176202,50,21535,1Fam,1,2,5,1910,1848,2,GasA,Y,816,0,2008,113764.974002396
train_4462,66181210,,2280,Twnhs,1,1,4,1910,793,3,GasA,Y,2713,0,2008,118921.658351353
train_737,222154225,80,9320,Twnhs,1,1,6,1910,1008,4,GasA,Y,1915,0,2008,98070.2795255813
train_9463,242133229,60,53504,1Fam,2,1,7,1910,965,1,GasA,N,1567,0,2010,169999.379557557
train_680,23232234,,8960,Twnhs,1,0,6,1910,864,3,GasA,Y,1370,0,2008,131947.615541205
train_2568,23232234,60,3196,1Fam,2,1,8,1910,784,4,GasA,Y,1626,0,2009,139984.734295339
train_4601,23232234,,12003,1Fam,2,0,6,1910,1136,4,GasA,Y,616,0,2007,86370.4792389844
train_4786,23232234,50,15611,1Fam,1,1,5,1910,1842,2,GasA,Y,2945,0,2009,209405.172573562
test_2209,23232234,43,10395,TwnhsE,2,0,8,1910,1686,1,GasA,Y,2296,0,2008,
test_3178,23232234,75,11600,1Fam,2,1,6,1910,732,3,GasA,Y,1067,0,2007,
test_4828,23232234,80,7180,1Fam,1,0,6,1910,462,3,GasA,Y,838,0,2008,
test_4705,1312151,75,8740,1Fam,1,0,6,1910,600,3,GasA,Y,2668,0,2008,
train_1474,5082142,88,8450,1Fam,3,0,5,1910,616,3,GasA,Y,1505,0,2009,142541.974041567
train_2719,5082142,58,6000,1Fam,1,1,7,1910,882,2,GasA,Y,1616,0,2009,143918.264962043
train_8401,5082142,84,10500,1Fam,2,0,5,1910,1297,1,GasA,Y,1294,0,2008,89862.9377589502
test_3201,5082142,,11248,1Fam,2,1,6,1910,967,3,GasA,Y,1362,0,2007,
test_3102,0176130,70,10421,1Fam,2,0,5,1910,1024,3,GasA,Y,1775,0,2009,
train_5052,2429160,58,11475,TwnhsE,2,0,5,1910,1057,2,GasA,Y,1339,0,2006,123539.517681972
test_4533,2429160,,8750,1Fam,2,0,7,1910,2077,3,GasA,N,1069,0,2009,
train_550,19921184,68,7875,1Fam,1,0,6,1910,1188,1,GasA,N,1360,0,2009,130248.824849218
train_910,19921184,53,16669,1Fam,2,1,7,1910,715,2,GasA,Y,1456,0,2008,141410.169141582
train_1281,19921184,,8755,1Fam,2,0,5,1910,1040,3,GasA,Y,2414,0,2009,156384.955010452
train_1625,19921184,60,8737,1Fam,2,0,6,1910,1494,2,GasA,Y,2468,0,2010,192369.152881121
train_1866,19921184,50,8544,1Fam,3,0,7,1910,572,3,GasA,Y,1348,0,2006,91036.3198592029
train_4334,19921184,73,2117,1Fam,2,1,7,1910,1434,2,GasA,Y,789,0,2007,121478.05801961
train_4443,19921184,60,6240,1Fam,2,1,5,1910,650,3,GasA,N,1304,0,2008,109370.428269413
train_4523,19921184,49,16466,1Fam,1,1,4,1910,940,3,GasA,Y,1474,0,2007,161797.760243658
train_6147,19921184,,11241,1Fam,1,0,7,1910,1318,3,GasA,Y,1555,0,2008,149358.375405786
train_6182,19921184,,13758,1Fam,2,0,5,1910,868,3,GasA,Y,800,0,2006,106475.074768229
train_6349,19921184,73,12968,TwnhsE,1,1,5,1910,926,2,GasA,Y,1120,0,2007,120546.507464011
train_7074,19921184,80,12358,1Fam,2,1,7,1910,789,1,GasA,Y,1040,0,2008,88371.6618087314
train_7596,19921184,80,13710,1Fam,2,1,6,1910,855,2,GasA,Y,1216,0,2006,132710.594844884
train_7883,19921184,111,16905,TwnhsE,2,1,6,1910,1034,3,Wall,Y,1978,0,2006,155229.12061064
train_8419,19921184,70,10421,1Fam,2,0,6,1910,972,3,GasA,Y,1732,0,2010,135897.852742053
train_8540,19921184,60,9200,1Fam,2,1,7,1910,840,2,GasA,Y,835,0,2006,112329.561614048
train_8579,19921184,53,5820,1Fam,2,1,8,1910,612,2,GasA,Y,2183,0,2008,97831.381987799
train_8737,19921184,77,9760,1Fam,1,1,9,1910,819,3,GasA,Y,1812,0,2009,128381.105833361
train_9047,19921184,,7658,TwnhsE,1,0,7,1910,716,3,GasA,Y,1208,0,2009,133666.021387804
train_9262,19921184,65,3600,1Fam,1,0,6,1910,729,2,GasA,Y,2320,0,2006,154159.689305839
train_9367,19921184,,14200,1Fam,2,1,8,1910,768,3,GasA,N,1904,0,2006,139461.884213942
train_9445,19921184,43,8125,1Fam,1,1,5,1910,1907,2,GasA,Y,1552,0,2006,193051.214699706
train_9716,19921184,,9950,1Fam,1,1,6,1910,1062,3,GasA,Y,1285,0,2006,128313.166334458
test_1322,19921184,87,6979,1Fam,1,0,9,1910,702,3,GasA,Y,2414,0,2006,
test_2189,19921184,60,7758,1Fam,1,0,5,1910,832,2,GasA,Y,1719,0,2007,
test_2410,19921184,80,9855,1Fam,1,0,6,1910,1494,4,GasA,Y,2452,0,2008,
test_2727,19921184,60,9100,1Fam,2,0,8,1910,992,2,GasA,Y,1593,0,2010,
test_3143,19921184,,8635,1Fam,1,0,6,1910,1494,2,GasA,Y,1437,0,2008,
test_3200,19921184,60,7200,TwnhsE,1,1,6,1910,485,2,GasA,Y,1363,0,2006,
test_4202,19921184,57,8791,1Fam,2,1,9,1910,360,3,GasA,Y,1136,0,2006,
test_4305,19921184,53,21384,Duplex,1,0,6,1910,1080,2,GasA,Y,884,0,2006,
test_4476,19921184,70,11050,1Fam,2,1,8,1910,1095,2,GasA,Y,1080,0,2007,
train_9191,2860211,60,1680,1Fam,1,0,7,1910,1452,1,GasA,Y,990,0,2007,104432.815980131
test_4629,2860211,79,2887,1Fam,2,1,6,1910,1164,3,GasA,Y,987,0,2009,
train_3846,4121950,,9900,1Fam,1,1,9,1910,1392,3,GasA,Y,2267,0,2008,167913.647611639
train_5009,4121950,24,14260,1Fam,2,0,8,1910,728,4,GasW,Y,1040,0,2008,91983.0435191614
train_7461,4121950,76,115149,Twnhs,2,1,8,1910,728,3,GasA,Y,2418,0,2010,206268.585138588
train_9245,4121950,60,11070,1Fam,2,1,5,1910,1650,3,GasA,Y,2643,0,2010,200730.137241584
test_1465,4121950,51,2280,1Fam,2,0,7,1910,1051,3,GasA,N,780,0,2008,
test_2622,4121950,43,7945,1Fam,1,1,5,1910,882,3,GasA,Y,1473,0,2007,
test_3277,4121950,90,8400,1Fam,2,0,9,1910,636,3,GasA,Y,1367,0,2008,
test_3716,4121950,21,20431,1Fam,1,1,7,1910,1593,3,GasA,Y,2452,0,2008,
train_7359,24644229,,9450,1Fam,2,0,5,1910,528,3,GasA,Y,1550,0,2007,126950.3766169
train_9615,24644229,48,9236,1Fam,1,0,7,1910,1095,3,GasA,Y,1577,0,2006,134867.80659274
train_1255,119193197,60,10300,TwnhsE,1,1,6,1910,1040,3,GasA,Y,1196,0,2007,104881.145350831
train_3514,119193197,75,7560,1Fam,2,0,5,1910,2153,3,GasA,Y,2417,0,2010,204932.487702912
train_6599,224108239,65,15611,1Fam,2,0,5,1910,1097,3,GasA,Y,996,0,2006,99189.7396064921
test_4586,7554117,65,2651,1Fam,2,0,6,1910,2444,4,GasA,Y,1563,0,2008,
train_2467,22012553,85,9375,1Fam,1,0,5,1910,1800,3,GasA,Y,1680,0,2009,138654.279314018
train_8205,22012553,85,11751,1Fam,1,0,4,1910,1362,2,GasA,Y,1484,0,2007,146602.723335401
train_200,87199179,74,10440,1Fam,1,0,7,1910,1269,3,GasA,N,1060,0,2006,96307.0569063737
train_1126,87199179,,13518,1Fam,1,0,8,1910,1050,3,GasA,Y,2240,0,2008,166233.550547533
train_1654,87199179,95,8450,1Fam,1,0,7,1910,672,2,GasA,Y,1474,0,2006,124246.653719103
train_2254,87199179,32,10791,1Fam,2,2,5,1910,1385,4,GasA,Y,2262,0,2009,166333.476306578
train_2762,87199179,,9430,1Fam,2,0,6,1910,1208,4,GasA,N,1689,0,2006,150526.767519695
train_3283,87199179,40,11075,1Fam,2,0,5,1910,912,3,GasA,Y,1743,0,2009,120105.91415753
train_4031,87199179,65,12155,1Fam,2,0,7,1910,1616,2,GasA,Y,2417,0,2009,188124.062054037
train_4048,87199179,75,8816,1Fam,1,1,4,1910,756,2,GasA,Y,1511,0,2010,150434.787411506
train_5112,87199179,75,7207,1Fam,2,0,6,1910,649,4,GasA,Y,813,0,2006,96330.4420409373
train_5159,87199179,,12227,1Fam,2,0,5,1910,864,3,GasA,Y,2353,0,2009,176880.666591392
train_5292,87199179,73,17043,1Fam,1,0,6,1910,729,2,GasA,Y,2022,0,2007,159413.174727479
train_5895,87199179,,9060,TwnhsE,2,1,6,1910,689,3,GasA,Y,990,0,2007,89984.4129399628
train_6348,87199179,80,11216,1Fam,2,1,5,1910,624,2,GasA,Y,4316,0,2009,275485.37202816
train_6388,87199179,32,9600,1Fam,2,1,7,1910,1842,1,GasA,Y,1296,0,2007,172182.034784607
train_6511,87199179,60,8402,2fmCon,1,1,7,1910,1114,3,GasA,Y,901,0,2010,114187.240755697
train_7355,87199179,64,10762,1Fam,2,0,7,1910,1040,3,GasA,Y,1961,0,2010,179609.667500241
train_7412,87199179,,6435,1Fam,1,1,6,1910,1860,2,GasA,Y,1053,0,2010,161425.080969461
train_8432,87199179,121,16466,1Fam,2,0,5,1910,1086,3,GasA,Y,1337,0,2007,157098.93151315
train_9253,87199179,,10839,TwnhsE,2,0,6,1910,528,3,GasA,Y,3112,0,2007,172835.348490294
train_9403,87199179,,12640,Duplex,0,0,5,1910,1430,3,GasA,Y,900,512,2009,136522.581153293
train_9494,87199179,21,12400,TwnhsE,1,0,9,1910,864,3,GasA,N,1269,0,2009,123594.64431136
train_9610,87199179,82,7560,1Fam,2,0,6,1910,1440,3,GasA,Y,1479,0,2008,114101.513607794
train_9879,87199179,60,11475,1Fam,1,1,9,1910,485,3,GasA,Y,1487,0,2006,130088.702865735
train_9892,87199179,75,8963,1Fam,2,0,9,1910,1028,2,GasA,Y,1558,0,2010,164220.31406959
train_9955,87199179,60,11751,1Fam,2,0,6,1910,768,1,GasA,Y,894,0,2006,105625.960469709
train_9980,87199179,110,1936,TwnhsE,2,0,4,1910,1134,2,GasA,Y,1220,0,2008,112690.861343502
test_234,87199179,30,6240,1Fam,2,0,7,1910,952,3,GasA,Y,1068,0,2006,
test_302,87199179,174,7446,1Fam,2,0,5,1910,1838,3,GasA,Y,1053,0,2007,
test_1130,87199179,36,8773,1Fam,3,0,9,1910,894,4,GasA,Y,2414,0,2009,
test_1280,87199179,70,5350,1Fam,2,1,6,1910,612,4,GasA,Y,1539,0,2006,
test_1725,87199179,55,10800,1Fam,2,1,5,1910,1079,2,GasA,Y,2296,0,2008,
test_2366,87199179,62,8402,1Fam,2,0,5,1910,686,3,GasA,Y,1250,0,2007,
test_3536,87199179,76,13006,1Fam,2,1,5,1910,1610,4,GasA,Y,1976,0,2009,
test_3914,87199179,,8410,1Fam,1,0,7,1910,0,3,GasW,Y,1216,0,2007,
test_4129,87199179,43,10140,1Fam,2,0,7,1910,928,5,GasA,Y,1704,0,2007,
test_4198,87199179,68,9100,1Fam,1,0,7,1910,768,2,GasA,Y,1588,0,2007,
test_4424,87199179,50,11210,1Fam,1,0,7,1910,1188,3,GasA,Y,816,0,2010,
test_4549,87199179,60,8834,1Fam,2,0,7,1910,0,3,GasA,Y,1355,0,2009,
train_1832,16932225,,9571,1Fam,1,0,9,1910,1088,4,GasA,Y,1961,0,2006,149963.216780604
train_5492,16932225,60,5100,2fmCon,2,0,7,1910,861,2,GasA,Y,1217,0,2006,105120.740546423
train_5944,16932225,78,11040,1Fam,1,1,5,1910,0,3,GasA,Y,2098,0,2010,114249.892319633
train_6842,16932225,75,9790,1Fam,2,1,7,1910,1073,3,GasA,Y,1710,0,2009,144869.848846948
test_2986,16932225,70,10880,1Fam,1,1,7,1910,1176,3,GasA,N,1135,0,2009,
test_3176,16932225,69,9600,1Fam,1,0,5,1910,1240,3,GasA,Y,605,0,2008,
train_4174,97195160,60,9600,1Fam,2,1,9,1910,540,4,GasA,Y,1935,0,2007,145354.509113673
train_5538,97195160,80,2522,1Fam,1,0,6,1910,1039,2,GasA,Y,925,0,2008,112060.997351532
test_656,97195160,55,14191,TwnhsE,2,0,6,1910,1078,2,GasA,Y,2060,0,2009,
train_2495,246250102,60,7200,1Fam,2,0,6,1910,0,4,GasA,Y,1915,0,2006,152746.350073697
train_5609,246250102,70,10335,Duplex,2,1,9,1910,793,3,GasA,Y,1473,0,2010,162693.009224299
train_7468,246250102,72,10800,1Fam,1,1,5,1910,1143,3,GasA,Y,1651,0,2006,150538.587463252
test_3981,25169250,70,10134,1Fam,1,1,5,1910,1056,3,GasA,Y,1935,0,2008,
train_821,9523434,114,7064,1Fam,1,0,8,1910,2109,3,GasA,Y,864,0,2006,131833.956426638
train_7716,9523434,112,12772,1Fam,2,1,8,1910,1337,4,GasA,Y,1328,0,2009,173733.356842798
train_484,140253130,51,8125,1Fam,2,0,11,1910,483,3,GasA,Y,1032,0,2009,119481.023723695
train_2099,140253130,,6040,1Fam,1,0,7,1910,740,4,GasA,Y,1836,0,2010,141152.289294796
train_2187,140253130,97,1596,Duplex,2,0,5,1910,710,3,GasA,Y,1928,0,2007,100109.5738237
train_2948,140253130,,16492,1Fam,2,0,5,1910,525,3,GasA,Y,1347,0,2010,155382.089315962
train_3533,140253130,62,12677,1Fam,1,0,6,1910,672,3,GasA,Y,1284,0,2010,100375.242975082
train_3536,140253130,60,10800,1Fam,1,0,5,1910,1202,3,GasA,Y,1163,0,2009,121247.388049277
train_4011,140253130,65,2651,1Fam,1,0,2,1910,1040,3,GasA,Y,1644,0,2007,141565.544702233
train_6693,140253130,60,8990,1Fam,1,0,6,1910,480,2,GasA,Y,2365,0,2007,179914.162725627
train_6814,140253130,,7758,1Fam,1,1,5,1910,864,3,GasA,N,1590,0,2010,103918.913748487
train_8445,140253130,70,4426,1Fam,1,0,5,1910,1838,3,GasA,N,1029,0,2010,120791.701737116
train_8485,140253130,75,21780,1Fam,2,0,5,1910,776,3,GasA,Y,1216,0,2009,138308.511138333
test_619,140253130,,13000,1Fam,2,0,5,1910,1262,3,GasA,Y,1911,0,2007,
test_1351,140253130,54,7162,1Fam,1,0,5,1910,319,3,GasA,Y,1564,0,2007,
test_1536,140253130,,11040,1Fam,2,0,6,1910,649,3,GasA,Y,1953,0,2009,
test_1581,140253130,88,7677,1Fam,2,0,8,1910,780,3,GasA,Y,1484,0,2009,
test_1756,140253130,67,9600,Twnhs,3,1,5,1910,1499,3,GasA,Y,1217,0,2008,
test_2081,140253130,43,3182,1Fam,1,0,6,1910,1501,2,GasA,Y,864,0,2007,
test_2453,140253130,,8123,1Fam,1,0,4,1910,1337,1,GasA,Y,894,0,2009,
test_4611,140253130,80,9453,1Fam,1,1,7,1910,1266,1,GasA,Y,1962,0,2008,
test_4911,140253130,,9180,1Fam,2,1,5,1910,1494,4,GasA,Y,1416,0,2010,
train_1533,15073124,50,11070,1Fam,3,1,5,1910,893,4,GasA,N,1118,0,2008,149831.793799355
train_5434,15073124,61,2308,1Fam,2,0,8,1910,975,3,GasA,Y,2229,0,2008,168904.100221314
train_6055,15073124,54,16492,Twnhs,1,0,7,1910,551,3,GasA,Y,864,0,2007,112684.564962546
train_7080,15073124,55,9180,1Fam,1,0,5,1910,894,2,GasA,Y,1092,0,2010,130970.327232409
test_1776,15073124,66,8520,1Fam,1,0,6,1910,1310,4,GasA,Y,1389,0,2006,
test_2109,15073124,68,11207,1Fam,2,0,10,1910,980,2,GasA,Y,1743,0,2007,
test_3722,15073124,80,5400,1Fam,2,0,5,1910,1195,3,GasA,Y,900,0,2008,
train_797,75107234,,9938,1Fam,1,1,5,1910,1094,3,GasA,Y,1720,0,2010,219380.773937144
train_5401,75107234,50,17120,1Fam,2,0,4,1910,1235,3,GasA,Y,1140,0,2007,140888.710103948
train_6086,75107234,60,5232,1Fam,1,1,7,1910,1419,3,GasA,Y,1056,0,2007,112100.508409547
train_7587,75107234,24,8800,1Fam,2,0,5,1910,840,3,GasA,Y,1208,0,2006,160094.337929622
train_8656,75107234,94,14859,1Fam,1,1,4,1910,770,4,GasA,Y,1349,0,2010,155764.497496373
train_9029,75107234,80,6240,1Fam,2,1,7,1910,1241,3,GasA,Y,960,0,2010,136928.477585232
train_3519,13910521,,11228,Twnhs,2,1,11,1910,1809,3,GasA,Y,1552,0,2006,175241.349794329
train_3935,13910521,141,8450,1Fam,2,0,6,1910,728,3,GasA,Y,1317,0,2006,157487.179151859
test_1492,13910521,60,2280,1Fam,1,0,5,1910,795,2,GasA,Y,1742,0,2008,
test_3954,13910521,75,34650,1Fam,1,1,6,1910,880,2,GasA,Y,1355,0,2010,
train_8708,63132210,78,5720,1Fam,2,1,8,1910,1277,2,GasA,Y,2097,0,2008,235524.510507733
train_2769,707033,50,8532,1Fam,2,0,7,1910,980,3,GasA,Y,1548,0,2009,186191.019339974
train_2873,707033,61,7244,TwnhsE,2,1,6,1910,970,4,GasA,Y,2414,0,2007,216022.849454917
train_2910,707033,107,12508,1Fam,2,0,5,1910,689,4,GasA,Y,1241,0,2009,165266.468825635
train_3558,707033,75,9600,TwnhsE,2,0,6,1910,1158,3,GasA,Y,2353,0,2009,262953.644725746
train_5145,707033,60,12137,1Fam,2,1,6,1910,1324,2,GasA,Y,848,0,2008,146843.491163762
train_5683,707033,75,10142,1Fam,1,0,6,1910,1845,3,GasA,Y,1968,0,2010,226494.358294012
train_6126,707033,120,1680,1Fam,2,0,5,1910,0,4,GasA,Y,1336,0,2006,157267.730732422
train_7329,707033,79,17104,1Fam,1,0,7,1910,1822,3,GasA,Y,1442,0,2008,242739.01232909
train_7669,707033,50,12354,1Fam,2,0,7,1910,530,2,GasA,Y,1034,0,2006,161399.68590734
train_7704,707033,65,11040,TwnhsE,2,1,8,1910,988,3,GasA,Y,1442,0,2010,189881.841720196
train_7963,707033,61,2280,Duplex,1,0,7,1910,1050,4,GasA,Y,1610,0,2007,181616.540434125
train_8346,707033,48,10800,1Fam,2,0,8,1910,1314,4,GasA,Y,1842,0,2008,200641.739509807
train_8545,707033,98,14585,1Fam,1,0,8,1910,952,2,GasA,Y,1620,0,2009,210359.817941705
train_8567,707033,,8730,1Fam,1,1,5,1910,1088,3,GasA,Y,980,0,2007,120066.801759933
train_8990,707033,47,7844,1Fam,1,0,5,1910,637,3,GasA,Y,858,0,2006,135262.123077519
test_532,707033,54,4426,Duplex,1,0,4,1910,625,4,GasA,Y,1324,0,2006,
test_1919,707033,93,13101,1Fam,2,1,5,1910,1588,2,GasA,Y,1616,0,2006,
test_4656,707033,60,7742,1Fam,1,1,5,1910,1262,2,GasA,Y,1959,0,2007,
train_2615,254104193,60,9150,Twnhs,2,0,6,1910,980,3,GasA,Y,1134,0,2006,179451.995852615
test_4203,254104193,86,13560,1Fam,2,0,6,1910,948,3,GasA,Y,1477,0,2010,
train_8498,2161751,,8197,1Fam,1,0,8,1910,1479,3,GasA,Y,1125,0,2006,238394.438119153
test_2485,2161751,50,16259,1Fam,2,0,5,1910,1088,3,GasA,Y,1350,0,2008,
test_3741,2161751,21,8544,1Fam,2,0,4,1910,612,3,GasA,Y,987,0,2008,
train_6829,77210195,60,11194,1Fam,1,1,6,1910,1144,1,GasA,Y,1324,0,2009,221561.510914343
train_8156,25418193,89,7301,1Fam,1,0,6,1910,540,2,GasA,Y,1080,0,2010,218979.174589733
train_8499,68169249,,7200,2fmCon,2,0,8,1910,3206,2,GasA,Y,1368,0,2006,276292.534641842
